page_url,page_title,date,pageviews,unique_pageviews
/courses/data-analysis/cost-and-funding/,Cost and Funding - CodeClan,2020-03-23,2,2
/courses/data-analysis/cost-and-funding/,Cost and Funding - CodeClan,2020-03-24,12,8
/courses/data-analysis/cost-and-funding/,Cost and Funding - CodeClan,2020-03-25,6,5
/courses/data-analysis/cost-and-funding/,Cost and Funding - CodeClan,2020-03-26,14,9
/courses/data-analysis/cost-and-funding/,Cost and Funding - CodeClan,2020-03-27,1,1
/courses/data-analysis/cost-and-funding/,Cost and Funding - CodeClan,2020-03-28,7,4
/courses/data-analysis/cost-and-funding/,Cost and Funding - CodeClan,2020-03-29,8,7
/courses/data-analysis/cost-and-funding/,Cost and Funding - CodeClan,2020-03-30,13,10
/courses/data-analysis/cost-and-funding/,Cost and Funding - CodeClan,2020-03-31,4,4
/courses/data-analysis/cost-and-funding/,Cost and Funding - CodeClan,2020-04-01,6,5
/courses/data-analysis/cost-and-funding/,Cost and Funding - CodeClan,2020-04-02,6,6
/courses/data-analysis/cost-and-funding/,Cost and Funding - CodeClan,2020-04-03,8,8
/courses/data-analysis/cost-and-funding/,Cost and Funding - CodeClan,2020-04-04,18,13
/courses/data-analysis/cost-and-funding/,Cost and Funding - CodeClan,2020-04-05,5,4
/courses/data-analysis/cost-and-funding/,Cost and Funding - CodeClan,2020-04-06,7,4
/courses/data-analysis/cost-and-funding/,Cost and Funding - CodeClan,2020-04-07,8,7
/courses/data-analysis/cost-and-funding/,Cost and Funding - CodeClan,2020-04-08,29,13
/courses/data-analysis/cost-and-funding/,Cost and Funding - CodeClan,2020-04-09,7,5
/courses/data-analysis/cost-and-funding/,Cost and Funding - CodeClan,2020-04-10,4,3
/courses/data-analysis/cost-and-funding/,Cost and Funding - CodeClan,2020-04-11,1,1
/courses/data-analysis/cost-and-funding/,Cost and Funding - CodeClan,2020-04-12,6,5
/courses/data-analysis/cost-and-funding/,Cost and Funding - CodeClan,2020-04-13,4,4
/courses/data-analysis/cost-and-funding/,Cost and Funding - CodeClan,2020-04-14,11,8
/courses/data-analysis/cost-and-funding/,Cost and Funding - CodeClan,2020-04-15,2,2
/courses/data-analysis/cost-and-funding/,Page not found - CodeClan,2020-04-08,3,3
/courses/data-analysis/cost-and-funding/,Cost and Funding - CodeClan,2020-04-07,1,1
/courses/data-analysis/cost-and-funding/,Cost and Funding - CodeClan,2020-04-08,1,1
/courses/data-analysis/cost-and-funding/,Cost and Funding - CodeClan,2020-04-08,1,1
/courses/data-analysis/info-pack/,Data Analysis Info Pack Download - CodeClan,2020-04-07,8,2
/courses/data-analysis/info-pack/,Data Analysis Info Pack Download - CodeClan,2020-04-08,20,9
/courses/data-analysis/info-pack/,Data Analysis Info Pack Download - CodeClan,2020-04-09,8,7
/courses/data-analysis/info-pack/,Data Analysis Info Pack Download - CodeClan,2020-04-10,7,7
/courses/data-analysis/info-pack/,Data Analysis Info Pack Download - CodeClan,2020-04-11,4,2
/courses/data-analysis/info-pack/,Data Analysis Info Pack Download - CodeClan,2020-04-13,9,9
/courses/data-analysis/info-pack/,Data Analysis Info Pack Download - CodeClan,2020-04-14,11,10
/courses/data-analysis/info-pack/,Data Analysis Info Pack Download - CodeClan,2020-04-15,4,4
/courses/data-analysis/info-pack/,Page not found - CodeClan,2020-04-08,12,4
/courses/data-analysis/info-pack/,Data Analysis Info Pack Download - CodeClan,2020-04-07,1,1
/courses/data-analysis/info-pack/,Data Analysis Info Pack Download - CodeClan,2020-04-07,1,1
/courses/data-analysis/info-pack/,Data Analysis Info Pack Download - CodeClan,2020-04-07,1,1
/courses/data-analysis/info-pack/,Data Analysis Info Pack Download - CodeClan,2020-04-07,1,1
/courses/data-analysis/info-pack/,Data Analysis Info Pack Download - CodeClan,2020-04-08,1,1
/courses/data-analysis/info-pack/,Data Analysis Info Pack Download - CodeClan,2020-04-08,1,1
/courses/data-analysis/info-pack/,Data Analysis Info Pack Download - CodeClan,2020-04-08,1,1
/courses/data-analysis/info-pack/,Data Analysis Info Pack Download - CodeClan,2020-04-08,1,1
/courses/data-analysis/thank-you-data-pack-download/,Page not found - CodeClan,2020-04-08,2,1
/courses/data-analysis/thank-you-data-pack-download/,Thank You Data Pack Download - CodeClan,2020-04-07,5,2
/courses/data-analysis/thank-you-data-pack-download/,Thank You Data Pack Download - CodeClan,2020-04-08,8,4
/courses/data-analysis/thank-you-data-pack-download/,Thank You Data Pack Download - CodeClan,2020-04-09,1,1
/courses/data-analysis/thank-you-data-pack-download/,Thank You Data Pack Download - CodeClan,2020-04-10,4,4
/courses/data-analysis/thank-you-data-pack-download/,Thank You Data Pack Download - CodeClan,2020-04-11,4,4
/courses/data-analysis/thank-you-data-pack-download/,Thank You Data Pack Download - CodeClan,2020-04-12,7,5
/courses/data-analysis/thank-you-data-pack-download/,Thank You Data Pack Download - CodeClan,2020-04-13,9,8
/courses/data-analysis/thank-you-data-pack-download/,Thank You Data Pack Download - CodeClan,2020-04-14,5,4
/courses/data-analysis/thank-you-data-pack-download/,Thank You Data Pack Download - CodeClan,2020-04-15,3,3
/courses/data-analysis/thank-you-data-pack-download/,Thank You Data Pack Download - CodeClan,2020-04-07,1,1
/courses/data-analysis/thank-you-data-pack-download/,Thank You Data Pack Download - CodeClan,2020-04-07,1,1
/courses/data-analysis/thank-you-data-pack-download/,Thank You Data Pack Download - CodeClan,2020-04-08,1,1
/courses/data-analysis/thank-you-data-pack-download/,Thank You Data Pack Download - CodeClan,2020-04-08,1,1
/courses/data-analysis/thank-you-syllabus-download/,Thank You Syllabus Download - CodeClan,2020-04-07,1,1
/courses/data-analysis1/,14-week Data Analysis course | CodeClan,2020-04-08,8,2
/courses/data-analysis1/apply/,Apply for Data Analysis - CodeClan,2020-04-08,2,2
/courses/data-analysis1/case-study/,"Case study: Meet Blair, Data Engineer & CodeClan graduate - Data Analysis - CodeClan",2020-04-08,2,2
/courses/data-analysis1/cost-and-funding/,Cost and Funding - CodeClan,2020-04-08,1,1
/courses/data-analysis1/info-pack/,Data Analysis Info Pack Download - CodeClan,2020-04-08,1,1
/courses/data-analysis1/thank-you-data-pack-download/,Thank You Data Pack Download - CodeClan,2020-04-08,1,1
/courses/data-carpentry/,Learn Data Carpentry - R Programming Course Series - CodeClan,2020-03-15,1,1
/courses/data-carpentry/,Learn Data Carpentry - R Programming Course Series - CodeClan,2020-03-25,1,1
/courses/data-carpentry/,Learn Data Carpentry - R Programming Course Series - CodeClan,2020-04-08,1,1
/courses/edaid-apply/,Apply for selected CodeClan courses with EdAid - CodeClan,2020-03-15,2,2
/courses/edaid-apply/,Apply for selected CodeClan courses with EdAid - CodeClan,2020-03-17,1,1
/courses/edaid-apply/,Apply for selected CodeClan courses with EdAid - CodeClan,2020-03-18,2,2
/courses/edaid-apply/,Apply for selected CodeClan courses with EdAid - CodeClan,2020-03-19,2,2
/courses/edaid-apply/,Apply for selected CodeClan courses with EdAid - CodeClan,2020-03-20,1,1
/courses/edaid-apply/,Apply for selected CodeClan courses with EdAid - CodeClan,2020-03-21,2,2
/courses/edaid-apply/,Apply for selected CodeClan courses with EdAid - CodeClan,2020-03-23,3,2
/courses/edaid-apply/,Apply for selected CodeClan courses with EdAid - CodeClan,2020-03-24,7,6
/courses/edaid-apply/,Apply for selected CodeClan courses with EdAid - CodeClan,2020-03-25,4,4
/courses/edaid-apply/,Apply for selected CodeClan courses with EdAid - CodeClan,2020-03-26,4,4
/courses/edaid-apply/,Apply for selected CodeClan courses with EdAid - CodeClan,2020-03-27,2,2
/courses/edaid-apply/,Apply for selected CodeClan courses with EdAid - CodeClan,2020-03-28,3,3
/courses/edaid-apply/,Apply for selected CodeClan courses with EdAid - CodeClan,2020-03-29,1,1
/courses/edaid-apply/,Apply for selected CodeClan courses with EdAid - CodeClan,2020-03-30,3,3
/courses/edaid-apply/,Apply for selected CodeClan courses with EdAid - CodeClan,2020-03-31,5,5
/courses/edaid-apply/,Apply for selected CodeClan courses with EdAid - CodeClan,2020-04-01,5,5
/courses/edaid-apply/,Apply for selected CodeClan courses with EdAid - CodeClan,2020-04-02,5,4
/courses/edaid-apply/,Apply for selected CodeClan courses with EdAid - CodeClan,2020-04-03,2,2
/courses/edaid-apply/,Apply for selected CodeClan courses with EdAid - CodeClan,2020-04-04,3,3
/courses/edaid-apply/,Apply for selected CodeClan courses with EdAid - CodeClan,2020-04-05,1,1
/courses/edaid-apply/,Apply for selected CodeClan courses with EdAid - CodeClan,2020-04-06,2,2
/courses/edaid-apply/,Apply for selected CodeClan courses with EdAid - CodeClan,2020-04-08,1,1
/courses/edaid-apply/,Apply for selected CodeClan courses with EdAid - CodeClan,2020-04-09,5,5
/courses/edaid-apply/,Apply for selected CodeClan courses with EdAid - CodeClan,2020-04-10,1,1
/courses/edaid-apply/,Apply for selected CodeClan courses with EdAid - CodeClan,2020-04-11,1,1
/courses/edaid-apply/,Apply for selected CodeClan courses with EdAid - CodeClan,2020-04-12,1,1
/courses/edaid-apply/,Apply for selected CodeClan courses with EdAid - CodeClan,2020-04-13,5,5
/courses/edaid-apply/,Apply for selected CodeClan courses with EdAid - CodeClan,2020-04-14,1,1
/courses/edaid-apply/,Apply for selected CodeClan courses with EdAid - CodeClan,2020-04-15,2,2
/courses/edaid-apply/data/,EdAid Data - CodeClan,2020-03-30,1,1
/courses/edaid-apply/data/,EdAid Data - CodeClan,2020-04-08,1,1
/courses/edaid-apply/data/,EdAid Data - CodeClan,2020-04-09,1,1
/courses/edaid-apply/data/data_analysis_application_1,EdAid Data - CodeClan,2020-03-30,1,1
/courses/edaid-apply/data/data_analysis_application_2,EdAid Data - CodeClan,2020-03-30,1,1
/courses/edaid-apply/fswd/,EdAid FSWD - CodeClan,2020-04-02,1,1
/courses/edaid-apply/psd/,EdAid PSD - CodeClan,2020-03-23,1,1
/courses/edaid-apply/psd/,EdAid PSD - CodeClan,2020-03-24,1,1
/courses/edaid-apply/psd/,EdAid PSD - CodeClan,2020-04-01,1,1
/courses/edinburgh/,Learn to code - Digital & programming courses - CodeClan Edinburgh & Glasgow,2020-03-15,5,4
/courses/edinburgh/,Learn to code - Digital & programming courses - CodeClan Edinburgh & Glasgow,2020-03-16,3,3
/courses/edinburgh/,Learn to code - Digital & programming courses - CodeClan Edinburgh & Glasgow,2020-03-17,1,1
/courses/edinburgh/,Learn to code - Digital & programming courses - CodeClan Edinburgh & Glasgow,2020-03-18,3,3
/courses/edinburgh/,Learn to code - Digital & programming courses - CodeClan Edinburgh & Glasgow,2020-03-19,1,1
/courses/edinburgh/,Learn to code - Digital & programming courses - CodeClan Edinburgh & Glasgow,2020-03-20,3,2
/courses/edinburgh/,Learn to code - Digital & programming courses - CodeClan Edinburgh & Glasgow,2020-03-21,3,3
/courses/edinburgh/,Learn to code - Digital & programming courses - CodeClan Edinburgh & Glasgow,2020-03-23,4,2
/courses/edinburgh/,Learn to code - Digital & programming courses - CodeClan Edinburgh & Glasgow,2020-03-24,4,4
/courses/edinburgh/,Learn to code - Digital & programming courses - CodeClan Edinburgh & Glasgow,2020-03-26,4,4
/courses/edinburgh/,Learn to code - Digital & programming courses - CodeClan Edinburgh & Glasgow,2020-03-27,5,4
/courses/edinburgh/,Learn to code - Digital & programming courses - CodeClan Edinburgh & Glasgow,2020-03-28,2,2
/courses/edinburgh/,Learn to code - Digital & programming courses - CodeClan Edinburgh & Glasgow,2020-03-29,4,3
/courses/edinburgh/,Learn to code - Digital & programming courses - CodeClan Edinburgh & Glasgow,2020-03-31,7,5
/courses/edinburgh/,Learn to code - Digital & programming courses - CodeClan Edinburgh & Glasgow,2020-04-01,1,1
/courses/edinburgh/,Learn to code - Digital & programming courses - CodeClan Edinburgh & Glasgow,2020-04-02,4,3
/courses/edinburgh/,Learn to code - Digital & programming courses - CodeClan Edinburgh & Glasgow,2020-04-03,3,3
/courses/edinburgh/,Learn to code - Digital & programming courses - CodeClan Edinburgh & Glasgow,2020-04-04,10,5
/courses/edinburgh/,Learn to code - Digital & programming courses - CodeClan Edinburgh & Glasgow,2020-04-07,1,1
/courses/edinburgh/,Learn to code - Digital & programming courses - CodeClan Edinburgh & Glasgow,2020-04-08,5,4
/courses/edinburgh/,Learn to code - Digital & programming courses - CodeClan Edinburgh & Glasgow,2020-04-09,3,3
/courses/edinburgh/,Learn to code - Digital & programming courses - CodeClan Edinburgh & Glasgow,2020-04-10,8,5
/courses/edinburgh/,Learn to code - Digital & programming courses - CodeClan Edinburgh & Glasgow,2020-04-12,6,3
/courses/edinburgh/,Learn to code - Digital & programming courses - CodeClan Edinburgh & Glasgow,2020-04-13,9,5
/courses/edinburgh/,Learn to code - Digital & programming courses - CodeClan Edinburgh & Glasgow,2020-04-14,6,4
/courses/edinburgh/,Learn to code - Digital & programming courses - CodeClan Edinburgh & Glasgow,2020-04-15,2,2
/courses/full-stack-web-development/,Full-Stack Web Development - CodeClan,2020-03-15,12,10
/courses/full-stack-web-development/,Full-Stack Web Development - CodeClan,2020-03-16,11,10
/courses/full-stack-web-development/,Full-Stack Web Development - CodeClan,2020-03-17,9,9
/courses/full-stack-web-development/,Full-Stack Web Development - CodeClan,2020-03-18,5,4
/courses/full-stack-web-development/,Full-Stack Web Development - CodeClan,2020-03-19,11,10
/courses/full-stack-web-development/,Full-Stack Web Development - CodeClan,2020-03-20,9,6
/courses/full-stack-web-development/,Full-Stack Web Development - CodeClan,2020-03-21,6,6
/courses/full-stack-web-development/,Full-Stack Web Development - CodeClan,2020-03-22,1,1
/courses/full-stack-web-development/,Full-Stack Web Development - CodeClan,2020-03-23,11,7
/courses/full-stack-web-development/,Full-Stack Web Development - CodeClan,2020-03-24,13,11
/courses/full-stack-web-development/,Full-Stack Web Development - CodeClan,2020-03-25,9,8
/courses/full-stack-web-development/,Full-Stack Web Development - CodeClan,2020-03-26,12,11
/courses/full-stack-web-development/,Full-Stack Web Development - CodeClan,2020-03-27,8,6
/courses/full-stack-web-development/,Full-Stack Web Development - CodeClan,2020-03-28,6,6
/courses/full-stack-web-development/,Full-Stack Web Development - CodeClan,2020-03-29,8,8
/courses/full-stack-web-development/,Full-Stack Web Development - CodeClan,2020-03-30,22,19
/courses/full-stack-web-development/,Full-Stack Web Development - CodeClan,2020-03-31,1,1
/courses/full-stack-web-development/,Full-Stack Web Development - CodeClan,2020-04-01,15,13
/courses/full-stack-web-development/,Full-Stack Web Development - CodeClan,2020-04-02,14,13
/courses/full-stack-web-development/,Full-Stack Web Development - CodeClan,2020-04-03,9,9
/courses/full-stack-web-development/,Full-Stack Web Development - CodeClan,2020-04-04,6,6
/courses/full-stack-web-development/,Full-Stack Web Development - CodeClan,2020-04-05,2,2
/courses/full-stack-web-development/,Full-Stack Web Development - CodeClan,2020-04-06,12,11
/courses/full-stack-web-development/,Full-Stack Web Development - CodeClan,2020-04-07,5,5
/courses/full-stack-web-development/,Full-Stack Web Development - CodeClan,2020-04-08,18,15
/courses/full-stack-web-development/,Full-Stack Web Development - CodeClan,2020-04-09,6,6
/courses/full-stack-web-development/,Full-Stack Web Development - CodeClan,2020-04-10,6,6
/courses/full-stack-web-development/,Full-Stack Web Development - CodeClan,2020-04-11,11,11
/courses/full-stack-web-development/,Full-Stack Web Development - CodeClan,2020-04-12,10,8
/courses/full-stack-web-development/,Full-Stack Web Development - CodeClan,2020-04-13,5,5
/courses/full-stack-web-development/,Full-Stack Web Development - CodeClan,2020-04-14,17,15
/courses/full-stack-web-development/,Full-Stack Web Development - CodeClan,2020-04-15,13,11
/courses/full-stack-web-development/,Full-Stack Web Development - CodeClan,2020-03-19,1,1
/courses/full-stack-web-development/apply-inverness/,Apply for Inverness - CodeClan,2020-03-15,1,1
/courses/full-stack-web-development/apply-inverness/,Apply for Inverness - CodeClan,2020-03-16,2,1
/courses/full-stack-web-development/apply-inverness/,Apply for Inverness - CodeClan,2020-03-18,3,3
/courses/full-stack-web-development/apply-inverness/,Apply for Inverness - CodeClan,2020-03-23,2,2
/courses/full-stack-web-development/apply-inverness/,Apply for Inverness - CodeClan,2020-03-24,1,1
/courses/full-stack-web-development/apply-inverness/,Apply for Inverness - CodeClan,2020-03-26,2,2
/courses/full-stack-web-development/apply-inverness/,Apply for Inverness - CodeClan,2020-03-27,2,2
/courses/full-stack-web-development/apply-inverness/,Apply for Inverness - CodeClan,2020-03-29,1,1
/courses/full-stack-web-development/apply-inverness/,Apply for Inverness - CodeClan,2020-03-30,5,4
/courses/full-stack-web-development/apply-inverness/,Apply for Inverness - CodeClan,2020-04-01,1,1
/courses/full-stack-web-development/apply-inverness/,Apply for Inverness - CodeClan,2020-04-02,5,4
/courses/full-stack-web-development/apply-inverness/,Apply for Inverness - CodeClan,2020-04-03,1,1
/courses/full-stack-web-development/apply-inverness/,Apply for Inverness - CodeClan,2020-04-08,5,5
